UG;UNIDAD_GESTION;COD_CCAA;CCAA;COD_PROVINCIA;PROVINCIA
41085;Salteras;1;Andalucía;41;Sevilla
41086;San Juan de Aznalfarache;1;Andalucía;41;Sevilla
41087;Sanlúcar la Mayor;1;Andalucía;41;Sevilla
41088;San Nicolás del Puerto;1;Andalucía;41;Sevilla
41089;Santiponce;1;Andalucía;41;Sevilla
41090;Saucejo, El;1;Andalucía;41;Sevilla
41091;Sevilla;1;Andalucía;41;Sevilla
41092;Tocina;1;Andalucía;41;Sevilla
41093;Tomares;1;Andalucía;41;Sevilla
41094;Umbrete;1;Andalucía;41;Sevilla
41095;Utrera;1;Andalucía;41;Sevilla
41096;Valencina de la Concepción;1;Andalucía;41;Sevilla
41097;Villamanrique de la Condesa;1;Andalucía;41;Sevilla
41098;Villanueva del Ariscal;1;Andalucía;41;Sevilla
41099;Villanueva del Río y Minas;1;Andalucía;41;Sevilla
41100;Villanueva de San Juan;1;Andalucía;41;Sevilla
41101;Villaverde del Río;1;Andalucía;41;Sevilla
41102;Viso del Alcor, El;1;Andalucía;41;Sevilla
41901;Cañada Rosal;1;Andalucía;41;Sevilla
41902;Isla Mayor;1;Andalucía;41;Sevilla
41903;Cuervo de Sevilla, El;1;Andalucía;41;Sevilla
42001;Abejar;7;Castilla y León;42;Soria
42003;Adradas;7;Castilla y León;42;Soria
42004;Ágreda;7;Castilla y León;42;Soria
42006;Alconaba;7;Castilla y León;42;Soria
42007;Alcubilla de Avellaneda;7;Castilla y León;42;Soria
42008;Alcubilla de las Peñas;7;Castilla y León;42;Soria
42009;Aldealafuente;7;Castilla y León;42;Soria
42010;Aldealices;7;Castilla y León;42;Soria
42011;Aldealpozo;7;Castilla y León;42;Soria
42012;Aldealseñor;7;Castilla y León;42;Soria
42013;Aldehuela de Periáñez;7;Castilla y León;42;Soria
42014;Aldehuelas, Las;7;Castilla y León;42;Soria
42015;Alentisque;7;Castilla y León;42;Soria
42016;Aliud;7;Castilla y León;42;Soria
42017;Almajano;7;Castilla y León;42;Soria
42018;Almaluez;7;Castilla y León;42;Soria
42019;Almarza;7;Castilla y León;42;Soria
42020;Almazán;7;Castilla y León;42;Soria
42021;Almazul;7;Castilla y León;42;Soria
42022;Almenar de Soria;7;Castilla y León;42;Soria
42023;Alpanseque;7;Castilla y León;42;Soria
42024;Arancón;7;Castilla y León;42;Soria
42025;Arcos de Jalón;7;Castilla y León;42;Soria
42026;Arenillas;7;Castilla y León;42;Soria
42027;Arévalo de la Sierra;7;Castilla y León;42;Soria
42028;Ausejo de la Sierra;7;Castilla y León;42;Soria
42029;Baraona;7;Castilla y León;42;Soria
42030;Barca;7;Castilla y León;42;Soria
42031;Barcones;7;Castilla y León;42;Soria
42032;Bayubas de Abajo;7;Castilla y León;42;Soria
42033;Bayubas de Arriba;7;Castilla y León;42;Soria
42034;Beratón;7;Castilla y León;42;Soria
42035;Berlanga de Duero;7;Castilla y León;42;Soria
42036;Blacos;7;Castilla y León;42;Soria
42037;Bliecos;7;Castilla y León;42;Soria
42038;Borjabad;7;Castilla y León;42;Soria
42039;Borobia;7;Castilla y León;42;Soria
42041;Buberos;7;Castilla y León;42;Soria
42042;Buitrago;7;Castilla y León;42;Soria
42043;Burgo de Osma-Ciudad de Osma;7;Castilla y León;42;Soria
42044;Cabrejas del Campo;7;Castilla y León;42;Soria
42045;Cabrejas del Pinar;7;Castilla y León;42;Soria
42046;Calatañazor;7;Castilla y León;42;Soria
42048;Caltojar;7;Castilla y León;42;Soria
42049;Candilichera;7;Castilla y León;42;Soria
42050;Cañamaque;7;Castilla y León;42;Soria
42051;Carabantes;7;Castilla y León;42;Soria
42052;Caracena;7;Castilla y León;42;Soria
42053;Carrascosa de Abajo;7;Castilla y León;42;Soria
42054;Carrascosa de la Sierra;7;Castilla y León;42;Soria
42055;Casarejos;7;Castilla y León;42;Soria
42056;Castilfrío de la Sierra;7;Castilla y León;42;Soria
42057;Castilruiz;7;Castilla y León;42;Soria
42058;Castillejo de Robledo;7;Castilla y León;42;Soria
42059;Centenera de Andaluz;7;Castilla y León;42;Soria
42060;Cerbón;7;Castilla y León;42;Soria
42061;Cidones;7;Castilla y León;42;Soria
42062;Cigudosa;7;Castilla y León;42;Soria
42063;Cihuela;7;Castilla y León;42;Soria
42064;Ciria;7;Castilla y León;42;Soria
42065;Cirujales del Río;7;Castilla y León;42;Soria
42068;Coscurita;7;Castilla y León;42;Soria
42069;Covaleda;7;Castilla y León;42;Soria
42070;Cubilla;7;Castilla y León;42;Soria
42071;Cubo de la Solana;7;Castilla y León;42;Soria
42073;Cueva de Ágreda;7;Castilla y León;42;Soria
42075;Dévanos;7;Castilla y León;42;Soria
42076;Deza;7;Castilla y León;42;Soria
42078;Duruelo de la Sierra;7;Castilla y León;42;Soria
42079;Escobosa de Almazán;7;Castilla y León;42;Soria
42080;Espeja de San Marcelino;7;Castilla y León;42;Soria
42081;Espejón;7;Castilla y León;42;Soria
42082;Estepa de San Juan;7;Castilla y León;42;Soria
42083;Frechilla de Almazán;7;Castilla y León;42;Soria
42084;Fresno de Caracena;7;Castilla y León;42;Soria
42085;Fuentearmegil;7;Castilla y León;42;Soria
42086;Fuentecambrón;7;Castilla y León;42;Soria
42087;Fuentecantos;7;Castilla y León;42;Soria
42088;Fuentelmonge;7;Castilla y León;42;Soria
42089;Fuentelsaz de Soria;7;Castilla y León;42;Soria
42090;Fuentepinilla;7;Castilla y León;42;Soria
42092;Fuentes de Magaña;7;Castilla y León;42;Soria
42093;Fuentestrún;7;Castilla y León;42;Soria
42094;Garray;7;Castilla y León;42;Soria
42095;Golmayo;7;Castilla y León;42;Soria
42096;Gómara;7;Castilla y León;42;Soria
42097;Gormaz;7;Castilla y León;42;Soria
42098;Herrera de Soria;7;Castilla y León;42;Soria
42100;Hinojosa del Campo;7;Castilla y León;42;Soria
42103;Langa de Duero;7;Castilla y León;42;Soria
42105;Liceras;7;Castilla y León;42;Soria
42106;Losilla, La;7;Castilla y León;42;Soria
42107;Magaña;7;Castilla y León;42;Soria
42108;Maján;7;Castilla y León;42;Soria
42110;Matalebreras;7;Castilla y León;42;Soria
42111;Matamala de Almazán;7;Castilla y León;42;Soria
42113;Medinaceli;7;Castilla y León;42;Soria
42115;Miño de Medinaceli;7;Castilla y León;42;Soria
42116;Miño de San Esteban;7;Castilla y León;42;Soria
42117;Molinos de Duero;7;Castilla y León;42;Soria
42118;Momblona;7;Castilla y León;42;Soria
42119;Monteagudo de las Vicarías;7;Castilla y León;42;Soria
42120;Montejo de Tiermes;7;Castilla y León;42;Soria
42121;Montenegro de Cameros;7;Castilla y León;42;Soria
42123;Morón de Almazán;7;Castilla y León;42;Soria
42124;Muriel de la Fuente;7;Castilla y León;42;Soria
42125;Muriel Viejo;7;Castilla y León;42;Soria
42127;Nafría de Ucero;7;Castilla y León;42;Soria
42128;Narros;7;Castilla y León;42;Soria
42129;Navaleno;7;Castilla y León;42;Soria
42130;Nepas;7;Castilla y León;42;Soria
42131;Nolay;7;Castilla y León;42;Soria
42132;Noviercas;7;Castilla y León;42;Soria
42134;Ólvega;7;Castilla y León;42;Soria
42135;Oncala;7;Castilla y León;42;Soria
42139;Pinilla del Campo;7;Castilla y León;42;Soria
42140;Portillo de Soria;7;Castilla y León;42;Soria
42141;Póveda de Soria, La;7;Castilla y León;42;Soria
42142;Pozalmuro;7;Castilla y León;42;Soria
42144;Quintana Redonda;7;Castilla y León;42;Soria
42145;Quintanas de Gormaz;7;Castilla y León;42;Soria
42148;Quiñonería;7;Castilla y León;42;Soria
42149;Rábanos, Los;7;Castilla y León;42;Soria
42151;Rebollar;7;Castilla y León;42;Soria
42152;Recuerda;7;Castilla y León;42;Soria
42153;Rello;7;Castilla y León;42;Soria
42154;Renieblas;7;Castilla y León;42;Soria
42155;Retortillo de Soria;7;Castilla y León;42;Soria
42156;Reznos;7;Castilla y León;42;Soria
42157;Riba de Escalote, La;7;Castilla y León;42;Soria
42158;Rioseco de Soria;7;Castilla y León;42;Soria
42159;Rollamienta;7;Castilla y León;42;Soria
42160;Royo, El;7;Castilla y León;42;Soria
42161;Salduero;7;Castilla y León;42;Soria
42162;San Esteban de Gormaz;7;Castilla y León;42;Soria
42163;San Felices;7;Castilla y León;42;Soria
42164;San Leonardo de Yagüe;7;Castilla y León;42;Soria
42165;San Pedro Manrique;7;Castilla y León;42;Soria
42166;Santa Cruz de Yanguas;7;Castilla y León;42;Soria
42167;Santa María de Huerta;7;Castilla y León;42;Soria
42168;Santa María de las Hoyas;7;Castilla y León;42;Soria
42171;Serón de Nágima;7;Castilla y León;42;Soria
42172;Soliedra;7;Castilla y León;42;Soria
42173;Soria;7;Castilla y León;42;Soria
42174;Sotillo del Rincón;7;Castilla y León;42;Soria
42175;Suellacabras;7;Castilla y León;42;Soria
42176;Tajahuerce;7;Castilla y León;42;Soria
42177;Tajueco;7;Castilla y León;42;Soria
42178;Talveila;7;Castilla y León;42;Soria
42181;Tardelcuende;7;Castilla y León;42;Soria
42182;Taroda;7;Castilla y León;42;Soria
42183;Tejado;7;Castilla y León;42;Soria
42184;Torlengua;7;Castilla y León;42;Soria
42185;Torreblacos;7;Castilla y León;42;Soria
42187;Torrubia de Soria;7;Castilla y León;42;Soria
42188;Trévago;7;Castilla y León;42;Soria
42189;Ucero;7;Castilla y León;42;Soria
42190;Vadillo;7;Castilla y León;42;Soria
42191;Valdeavellano de Tera;7;Castilla y León;42;Soria
42192;Valdegeña;7;Castilla y León;42;Soria
42193;Valdelagua del Cerro;7;Castilla y León;42;Soria
42194;Valdemaluque;7;Castilla y León;42;Soria
42195;Valdenebro;7;Castilla y León;42;Soria
42196;Valdeprado;7;Castilla y León;42;Soria
42197;Valderrodilla;7;Castilla y León;42;Soria
42198;Valtajeros;7;Castilla y León;42;Soria
42200;Velamazán;7;Castilla y León;42;Soria
42201;Velilla de la Sierra;7;Castilla y León;42;Soria
42202;Velilla de los Ajos;7;Castilla y León;42;Soria
42204;Viana de Duero;7;Castilla y León;42;Soria
42205;Villaciervos;7;Castilla y León;42;Soria
42206;Villanueva de Gormaz;7;Castilla y León;42;Soria
42207;Villar del Ala;7;Castilla y León;42;Soria
42208;Villar del Campo;7;Castilla y León;42;Soria
42209;Villar del Río;7;Castilla y León;42;Soria
42211;Villares de Soria, Los;7;Castilla y León;42;Soria
42212;Villasayas;7;Castilla y León;42;Soria
42213;Villaseca de Arciel;7;Castilla y León;42;Soria
42215;Vinuesa;7;Castilla y León;42;Soria
42216;Vizmanos;7;Castilla y León;42;Soria
42217;Vozmediano;7;Castilla y León;42;Soria
42218;Yanguas;7;Castilla y León;42;Soria
42219;Yelo;7;Castilla y León;42;Soria
43001;Aiguamúrcia;8;Cataluña;43;Tarragona
43002;Albinyana;8;Cataluña;43;Tarragona
43003;Albiol, L`;8;Cataluña;43;Tarragona
43004;Alcanar;8;Cataluña;43;Tarragona
43005;Alcover;8;Cataluña;43;Tarragona
43006;Aldover;8;Cataluña;43;Tarragona
43007;Aleixar, L`;8;Cataluña;43;Tarragona
43008;Alfara de Carles;8;Cataluña;43;Tarragona
43009;Alforja;8;Cataluña;43;Tarragona
43010;Alió;8;Cataluña;43;Tarragona
43011;Almoster;8;Cataluña;43;Tarragona
43012;Altafulla;8;Cataluña;43;Tarragona
43013;Ametlla de Mar, L`;8;Cataluña;43;Tarragona
43014;Amposta;8;Cataluña;43;Tarragona
43015;Arbolí;8;Cataluña;43;Tarragona
43016;Arboç, L`;8;Cataluña;43;Tarragona
43017;Argentera, L`;8;Cataluña;43;Tarragona
43018;Arnes;8;Cataluña;43;Tarragona
43019;Ascó;8;Cataluña;43;Tarragona
43020;Banyeres del Penedès;8;Cataluña;43;Tarragona
43021;Barberà de la Conca;8;Cataluña;43;Tarragona
43022;Batea;8;Cataluña;43;Tarragona
43023;Bellmunt del Priorat;8;Cataluña;43;Tarragona
43024;Bellvei;8;Cataluña;43;Tarragona
43025;Benifallet;8;Cataluña;43;Tarragona
43026;Benissanet;8;Cataluña;43;Tarragona
43027;Bisbal de Falset, La;8;Cataluña;43;Tarragona
43028;Bisbal del Penedès, La;8;Cataluña;43;Tarragona
43029;Blancafort;8;Cataluña;43;Tarragona
43030;Bonastre;8;Cataluña;43;Tarragona
43031;Borges del Camp, Les;8;Cataluña;43;Tarragona
43032;Bot;8;Cataluña;43;Tarragona
43033;Botarell;8;Cataluña;43;Tarragona
43034;Bràfim;8;Cataluña;43;Tarragona
43035;Cabacés;8;Cataluña;43;Tarragona
43036;Cabra del Camp;8;Cataluña;43;Tarragona
43037;Calafell;8;Cataluña;43;Tarragona
43038;Cambrils;8;Cataluña;43;Tarragona
43039;Capafonts;8;Cataluña;43;Tarragona
43040;Capçanes;8;Cataluña;43;Tarragona
43041;Caseres;8;Cataluña;43;Tarragona
43042;Castellvell del Camp;8;Cataluña;43;Tarragona
43043;Catllar, El;8;Cataluña;43;Tarragona
43044;Sénia, La;8;Cataluña;43;Tarragona
43045;Colldejou;8;Cataluña;43;Tarragona
43046;Conesa;8;Cataluña;43;Tarragona
43047;Constantí;8;Cataluña;43;Tarragona
43048;Corbera d`Ebre;8;Cataluña;43;Tarragona
43049;Cornudella de Montsant;8;Cataluña;43;Tarragona
43050;Creixell;8;Cataluña;43;Tarragona
43051;Cunit;8;Cataluña;43;Tarragona
43052;Xerta;8;Cataluña;43;Tarragona
43053;Duesaigües;8;Cataluña;43;Tarragona
43054;Espluga de Francolí, L`;8;Cataluña;43;Tarragona
43055;Falset;8;Cataluña;43;Tarragona
43056;Fatarella, La;8;Cataluña;43;Tarragona
43057;Febró, La;8;Cataluña;43;Tarragona
43058;Figuera, La;8;Cataluña;43;Tarragona
43059;Figuerola del Camp;8;Cataluña;43;Tarragona
43060;Flix;8;Cataluña;43;Tarragona
43061;Forès;8;Cataluña;43;Tarragona
43062;Freginals;8;Cataluña;43;Tarragona
43063;Galera, La;8;Cataluña;43;Tarragona
43064;Gandesa;8;Cataluña;43;Tarragona
43065;Garcia;8;Cataluña;43;Tarragona
43066;Garidells, Els;8;Cataluña;43;Tarragona
43067;Ginestar;8;Cataluña;43;Tarragona
43068;Godall;8;Cataluña;43;Tarragona
43069;Gratallops;8;Cataluña;43;Tarragona
43070;Guiamets, Els;8;Cataluña;43;Tarragona
43071;Horta de Sant Joan;8;Cataluña;43;Tarragona
43072;Lloar, El;8;Cataluña;43;Tarragona
43073;Llorac;8;Cataluña;43;Tarragona
43074;Llorenç del Penedès;8;Cataluña;43;Tarragona
43075;Margalef;8;Cataluña;43;Tarragona
43076;Marçà;8;Cataluña;43;Tarragona
43077;Mas de Barberans;8;Cataluña;43;Tarragona
43078;Masdenverge;8;Cataluña;43;Tarragona
43079;Masllorenç;8;Cataluña;43;Tarragona
43080;Masó, La;8;Cataluña;43;Tarragona
43081;Maspujols;8;Cataluña;43;Tarragona
43082;Masroig, El;8;Cataluña;43;Tarragona
43083;Milà, El;8;Cataluña;43;Tarragona
43084;Miravet;8;Cataluña;43;Tarragona
43085;Molar, El;8;Cataluña;43;Tarragona
43086;Montblanc;8;Cataluña;43;Tarragona
43088;Montbrió del Camp;8;Cataluña;43;Tarragona
43089;Montferri;8;Cataluña;43;Tarragona
43090;Montmell, El;8;Cataluña;43;Tarragona
43091;Mont-ral;8;Cataluña;43;Tarragona
43092;Mont-roig del Camp;8;Cataluña;43;Tarragona
43093;Móra d`Ebre;8;Cataluña;43;Tarragona
43094;Móra la Nova;8;Cataluña;43;Tarragona
43095;Morell, El;8;Cataluña;43;Tarragona
43096;Morera de Montsant, La;8;Cataluña;43;Tarragona
43097;Nou de Gaià, La;8;Cataluña;43;Tarragona
43098;Nulles;8;Cataluña;43;Tarragona
43099;Palma d`Ebre, La;8;Cataluña;43;Tarragona
43100;Pallaresos, Els;8;Cataluña;43;Tarragona
43101;Passanant i Belltall;8;Cataluña;43;Tarragona
43102;Paüls;8;Cataluña;43;Tarragona
43103;Perafort;8;Cataluña;43;Tarragona
43104;Perelló, El;8;Cataluña;43;Tarragona
43105;Piles, Les;8;Cataluña;43;Tarragona
43106;Pinell de Brai, El;8;Cataluña;43;Tarragona
43107;Pira;8;Cataluña;43;Tarragona
43108;Pla de Santa Maria, El;8;Cataluña;43;Tarragona
43109;Pobla de Mafumet, La;8;Cataluña;43;Tarragona
43110;Pobla de Massaluca, La;8;Cataluña;43;Tarragona
43111;Pobla de Montornès, La;8;Cataluña;43;Tarragona
43112;Poboleda;8;Cataluña;43;Tarragona
43113;Pont d`Armentera, El;8;Cataluña;43;Tarragona
43114;Porrera;8;Cataluña;43;Tarragona
43115;Pradell de la Teixeta;8;Cataluña;43;Tarragona
43116;Prades;8;Cataluña;43;Tarragona
43117;Prat de Comte;8;Cataluña;43;Tarragona
43118;Pratdip;8;Cataluña;43;Tarragona
43119;Puigpelat;8;Cataluña;43;Tarragona
43120;Querol;8;Cataluña;43;Tarragona
43121;Rasquera;8;Cataluña;43;Tarragona
43122;Renau;8;Cataluña;43;Tarragona
43123;Reus;8;Cataluña;43;Tarragona
43124;Riba, La;8;Cataluña;43;Tarragona
43125;Riba-roja d`Ebre;8;Cataluña;43;Tarragona
43126;Riera de Gaià, La;8;Cataluña;43;Tarragona
43127;Riudecanyes;8;Cataluña;43;Tarragona
43128;Riudecols;8;Cataluña;43;Tarragona
43129;Riudoms;8;Cataluña;43;Tarragona
43130;Rocafort de Queralt;8;Cataluña;43;Tarragona
43131;Roda de Barà;8;Cataluña;43;Tarragona
43132;Rodonyà;8;Cataluña;43;Tarragona
43133;Roquetes;8;Cataluña;43;Tarragona
43134;Rourell, El;8;Cataluña;43;Tarragona
43135;Salomó;8;Cataluña;43;Tarragona
43136;Sant Carles de la Ràpita;8;Cataluña;43;Tarragona
43137;Sant Jaume dels Domenys;8;Cataluña;43;Tarragona
43138;Santa Bàrbara;8;Cataluña;43;Tarragona
43139;Santa Coloma de Queralt;8;Cataluña;43;Tarragona
43140;Santa Oliva;8;Cataluña;43;Tarragona
43141;Pontils;8;Cataluña;43;Tarragona
43142;Sarral;8;Cataluña;43;Tarragona
43143;Savallà del Comtat;8;Cataluña;43;Tarragona
43144;Secuita, La;8;Cataluña;43;Tarragona
43145;Selva del Camp, La;8;Cataluña;43;Tarragona
43146;Senan;8;Cataluña;43;Tarragona
43147;Solivella;8;Cataluña;43;Tarragona
43148;Tarragona;8;Cataluña;43;Tarragona
43149;Tivenys;8;Cataluña;43;Tarragona
43150;Tivissa;8;Cataluña;43;Tarragona
43151;Torre de Fontaubella, La;8;Cataluña;43;Tarragona
43152;Torre de l`Espanyol, La;8;Cataluña;43;Tarragona
43153;Torredembarra;8;Cataluña;43;Tarragona
43154;Torroja del Priorat;8;Cataluña;43;Tarragona
43155;Tortosa;8;Cataluña;43;Tarragona
43156;Ulldecona;8;Cataluña;43;Tarragona
43157;Ulldemolins;8;Cataluña;43;Tarragona
43158;Vallclara;8;Cataluña;43;Tarragona
43159;Vallfogona de Riucorb;8;Cataluña;43;Tarragona
43160;Vallmoll;8;Cataluña;43;Tarragona
43161;Valls;8;Cataluña;43;Tarragona
43162;Vandellòs i l`Hospitalet de l`Infant;8;Cataluña;43;Tarragona
43163;Vendrell, El;8;Cataluña;43;Tarragona
43164;Vespella de Gaià;8;Cataluña;43;Tarragona
43165;Vilabella;8;Cataluña;43;Tarragona
43166;Vilallonga del Camp;8;Cataluña;43;Tarragona
43167;Vilanova d`Escornalbou;8;Cataluña;43;Tarragona
43168;Vilanova de Prades;8;Cataluña;43;Tarragona
43169;Vilaplana;8;Cataluña;43;Tarragona
43170;Vila-rodona;8;Cataluña;43;Tarragona
43171;Vila-seca;8;Cataluña;43;Tarragona
43172;Vilaverd;8;Cataluña;43;Tarragona
43173;Vilella Alta, La;8;Cataluña;43;Tarragona
43174;Vilella Baixa, La;8;Cataluña;43;Tarragona
43175;Vilalba dels Arcs;8;Cataluña;43;Tarragona
43176;Vimbodí i Poblet;8;Cataluña;43;Tarragona
43177;Vinebre;8;Cataluña;43;Tarragona
43178;Vinyols i els Arcs;8;Cataluña;43;Tarragona
43901;Deltebre;8;Cataluña;43;Tarragona
43902;Sant Jaume d`Enveja;8;Cataluña;43;Tarragona
43903;Camarles;8;Cataluña;43;Tarragona
43904;Aldea, L`;8;Cataluña;43;Tarragona
43905;Salou;8;Cataluña;43;Tarragona
43906;Ampolla, L`;8;Cataluña;43;Tarragona
43907;Canonja, La;8;Cataluña;43;Tarragona
44001;Ababuj;2;Aragón;44;Teruel
44002;Abejuela;2;Aragón;44;Teruel
44003;Aguatón;2;Aragón;44;Teruel
44004;Aguaviva;2;Aragón;44;Teruel
44005;Aguilar del Alfambra;2;Aragón;44;Teruel
44006;Alacón;2;Aragón;44;Teruel
44007;Alba;2;Aragón;44;Teruel
44008;Albalate del Arzobispo;2;Aragón;44;Teruel
44009;Albarracín;2;Aragón;44;Teruel
44010;Albentosa;2;Aragón;44;Teruel
44011;Alcaine;2;Aragón;44;Teruel
44012;Alcalá de la Selva;2;Aragón;44;Teruel
44013;Alcañiz;2;Aragón;44;Teruel
44014;Alcorisa;2;Aragón;44;Teruel
44016;Alfambra;2;Aragón;44;Teruel
44017;Aliaga;2;Aragón;44;Teruel
44018;Almohaja;2;Aragón;44;Teruel
44019;Alobras;2;Aragón;44;Teruel
44020;Alpeñés;2;Aragón;44;Teruel
44021;Allepuz;2;Aragón;44;Teruel
44022;Alloza;2;Aragón;44;Teruel
44023;Allueva;2;Aragón;44;Teruel
44024;Anadón;2;Aragón;44;Teruel
44025;Andorra;2;Aragón;44;Teruel
44026;Arcos de las Salinas;2;Aragón;44;Teruel
44027;Arens de Lledó;2;Aragón;44;Teruel
44028;Argente;2;Aragón;44;Teruel
44029;Ariño;2;Aragón;44;Teruel
44031;Azaila;2;Aragón;44;Teruel
44032;Bádenas;2;Aragón;44;Teruel
44033;Báguena;2;Aragón;44;Teruel
44034;Bañón;2;Aragón;44;Teruel
44035;Barrachina;2;Aragón;44;Teruel
44036;Bea;2;Aragón;44;Teruel
44037;Beceite;2;Aragón;44;Teruel
44038;Belmonte de San José;2;Aragón;44;Teruel
44039;Bello;2;Aragón;44;Teruel
44040;Berge;2;Aragón;44;Teruel
44041;Bezas;2;Aragón;44;Teruel
44042;Blancas;2;Aragón;44;Teruel
44043;Blesa;2;Aragón;44;Teruel
44044;Bordón;2;Aragón;44;Teruel
44045;Bronchales;2;Aragón;44;Teruel
44046;Bueña;2;Aragón;44;Teruel
44047;Burbáguena;2;Aragón;44;Teruel
44048;Cabra de Mora;2;Aragón;44;Teruel
44049;Calaceite;2;Aragón;44;Teruel
44050;Calamocha;2;Aragón;44;Teruel
44051;Calanda;2;Aragón;44;Teruel
44052;Calomarde;2;Aragón;44;Teruel
44053;Camañas;2;Aragón;44;Teruel
44054;Camarena de la Sierra;2;Aragón;44;Teruel
44055;Camarillas;2;Aragón;44;Teruel
44056;Caminreal;2;Aragón;44;Teruel
44059;Cantavieja;2;Aragón;44;Teruel
44060;Cañada de Benatanduz;2;Aragón;44;Teruel
44061;Cañada de Verich, La;2;Aragón;44;Teruel
44062;Cañada Vellida;2;Aragón;44;Teruel
44063;Cañizar del Olivar;2;Aragón;44;Teruel
44064;Cascante del Río;2;Aragón;44;Teruel
44065;Castejón de Tornos;2;Aragón;44;Teruel
44066;Castel de Cabra;2;Aragón;44;Teruel
44067;Castelnou;2;Aragón;44;Teruel
44068;Castelserás;2;Aragón;44;Teruel
44070;Castellar, El;2;Aragón;44;Teruel
44071;Castellote;2;Aragón;44;Teruel
44074;Cedrillas;2;Aragón;44;Teruel
44075;Celadas;2;Aragón;44;Teruel
44076;Cella;2;Aragón;44;Teruel
44077;Cerollera, La;2;Aragón;44;Teruel
44080;Codoñera, La;2;Aragón;44;Teruel
44082;Corbalán;2;Aragón;44;Teruel
44084;Cortes de Aragón;2;Aragón;44;Teruel
44085;Cosa;2;Aragón;44;Teruel
44086;Cretas;2;Aragón;44;Teruel
44087;Crivillén;2;Aragón;44;Teruel
44088;Cuba, La;2;Aragón;44;Teruel
44089;Cubla;2;Aragón;44;Teruel
44090;Cucalón;2;Aragón;44;Teruel
44092;Cuervo, El;2;Aragón;44;Teruel
44093;Cuevas de Almudén;2;Aragón;44;Teruel
44094;Cuevas Labradas;2;Aragón;44;Teruel
44096;Ejulve;2;Aragón;44;Teruel
44097;Escorihuela;2;Aragón;44;Teruel
44099;Escucha;2;Aragón;44;Teruel
44100;Estercuel;2;Aragón;44;Teruel
44101;Ferreruela de Huerva;2;Aragón;44;Teruel
44102;Fonfría;2;Aragón;44;Teruel
44103;Formiche Alto;2;Aragón;44;Teruel
44105;Fórnoles;2;Aragón;44;Teruel
44106;Fortanete;2;Aragón;44;Teruel
44107;Foz-Calanda;2;Aragón;44;Teruel
44108;Fresneda, La;2;Aragón;44;Teruel
44109;Frías de Albarracín;2;Aragón;44;Teruel
44110;Fuenferrada;2;Aragón;44;Teruel
44111;Fuentes Calientes;2;Aragón;44;Teruel
44112;Fuentes Claras;2;Aragón;44;Teruel
44113;Fuentes de Rubielos;2;Aragón;44;Teruel
44114;Fuentespalda;2;Aragón;44;Teruel
44115;Galve;2;Aragón;44;Teruel
44116;Gargallo;2;Aragón;44;Teruel
44117;Gea de Albarracín;2;Aragón;44;Teruel
44118;Ginebrosa, La;2;Aragón;44;Teruel
44119;Griegos;2;Aragón;44;Teruel
44120;Guadalaviar;2;Aragón;44;Teruel
44121;Gúdar;2;Aragón;44;Teruel
44122;Híjar;2;Aragón;44;Teruel
44123;Hinojosa de Jarque;2;Aragón;44;Teruel
44124;Hoz de la Vieja, La;2;Aragón;44;Teruel
44125;Huesa del Común;2;Aragón;44;Teruel
44126;Iglesuela del Cid, La;2;Aragón;44;Teruel
44127;Jabaloyas;2;Aragón;44;Teruel
44128;Jarque de la Val;2;Aragón;44;Teruel
44129;Jatiel;2;Aragón;44;Teruel
44130;Jorcas;2;Aragón;44;Teruel
44131;Josa;2;Aragón;44;Teruel
44132;Lagueruela;2;Aragón;44;Teruel
44133;Lanzuela;2;Aragón;44;Teruel
44135;Libros;2;Aragón;44;Teruel
44136;Lidón;2;Aragón;44;Teruel
44137;Linares de Mora;2;Aragón;44;Teruel
44138;Loscos;2;Aragón;44;Teruel
44141;Lledó;2;Aragón;44;Teruel
44142;Maicas;2;Aragón;44;Teruel
44143;Manzanera;2;Aragón;44;Teruel
44144;Martín del Río;2;Aragón;44;Teruel
44145;Mas de las Matas;2;Aragón;44;Teruel
44146;Mata de los Olmos, La;2;Aragón;44;Teruel
44147;Mazaleón;2;Aragón;44;Teruel
44148;Mezquita de Jarque;2;Aragón;44;Teruel
44149;Mirambel;2;Aragón;44;Teruel
44150;Miravete de la Sierra;2;Aragón;44;Teruel
44151;Molinos;2;Aragón;44;Teruel
44152;Monforte de Moyuela;2;Aragón;44;Teruel
44153;Monreal del Campo;2;Aragón;44;Teruel
44154;Monroyo;2;Aragón;44;Teruel
44155;Montalbán;2;Aragón;44;Teruel
44156;Monteagudo del Castillo;2;Aragón;44;Teruel
44157;Monterde de Albarracín;2;Aragón;44;Teruel
44158;Mora de Rubielos;2;Aragón;44;Teruel
44159;Moscardón;2;Aragón;44;Teruel
44160;Mosqueruela;2;Aragón;44;Teruel
44161;Muniesa;2;Aragón;44;Teruel
44163;Noguera de Albarracín;2;Aragón;44;Teruel
44164;Nogueras;2;Aragón;44;Teruel
44165;Nogueruelas;2;Aragón;44;Teruel
44167;Obón;2;Aragón;44;Teruel
44168;Odón;2;Aragón;44;Teruel
44169;Ojos Negros;2;Aragón;44;Teruel
44171;Olba;2;Aragón;44;Teruel
44172;Oliete;2;Aragón;44;Teruel
44173;Olmos, Los;2;Aragón;44;Teruel
